nama: D-IV ILMU KOMPUTER | kode: 5000020
nama: D-IV ILMU KOMPUTER DAN INFORMATIKA | kode: 5070089
nama: D-IV ILMU KOMUNIKASI | kode: 5000046
nama: D-IV ILMU LALU LINTAS DAN ANGKUTAN JALAN | kode: 5000176
nama: D-IV ILMU LINGKUNGAN | kode: 5010604
nama: D-IV ILMU MANAJEMEN | kode: 5000065
nama: D-IV ILMU MANAJEMEN PEMASARAN | kode: 5000115
nama: D-IV ILMU MANAJEMEN TRANSPORTASI DARAT | kode: 5000249
nama: D-IV ILMU PANGAN | kode: 5080018
nama: D-IV ILMU PEMBANGUNAN | kode: 5070115
nama: D-IV ILMU PEMERINTAHAN | kode: 5000041
nama: D-IV ILMU PENDIDIKAN | kode: 5010415
nama: D-IV ILMU PENDIDIKAN LINGKUNGAN | kode: 9940593
nama: D-IV ILMU PENDIDIKAN MASYARAKAT | kode: 9940594
nama: D-IV ILMU PENDIDIKAN NON FORMAL | kode: 9940595
nama: D-IV ILMU PERENCANAAN WILAYAH DAN KOTA | kode: 5010190
nama: D-IV ILMU PERENCANAAN WILAYAH DAN PEDESAAN | kode: 9940598
nama: D-IV ILMU PERIKANAN | kode: 5000058
nama: D-IV ILMU PERTANIAN | kode: 5010289
nama: D-IV ILMU PETERNAKAN | kode: 5010448
nama: D-IV ILMU POLITIK | kode: 5000145
nama: D-IV ILMU SAINS POLITIK | kode: 5070091
nama: D-IV ILMU SOSIAL | kode: 5010290
nama: D-IV ILMU STATISTIK | kode: 5000091
nama: D-IV ILMU TANAH | kode: 5000221
nama: D-IV ILMU TRANSPORTASI DARAT | kode: 5000057
nama: D-IV INFORMASI KESEHATAN | kode: 5080446
nama: D-IV INFORMATIKA | kode: 5010538
nama: D-IV INFORMATIKA DAN KOMPUTER | kode: 5080026
nama: D-IV INSTRUMENTASI KONTROL INDUSTRI | kode: 5080276
nama: D-IV INTELIJEN TEKNOLOGI | kode: 5080176
nama: D-IV JASA KONSTRUKSI | kode: 5102408
nama: D-IV KARTOGRAFI DAN PENGINDERAAN JAUH | kode: 5000971
nama: D-IV KEAMANAN DAN INTELIJEN SIBER | kode: 5080177
nama: D-IV KEAMANAN EKONOMI DAN INTELIJEN KEUANGAN | kode: 5080178
nama: D-IV KEAMANAN SISTEM INFORMASI | kode: 5080027
nama: D-IV KEAMANAN SISTEM INFORMASI KEIMIGRASIAN | kode: 5080179
nama: D-IV KEARSIPAN | kode: 5010004
nama: D-IV KEARSIPAN DAN INFORMASI DIGITAL | kode: 5080435
nama: D-IV KEARSIPAN DIGITAL | kode: 5080090
nama: D-IV KEBIDANAN | kode: 5001900
nama: D-IV KEBIDANAN (LULUSAN SAMPAI DENGAN TAHUN 2021) | kode: 5080277
nama: D-IV KEBIJAKAN DAN MANAJEMEN PAJAK | kode: 5080028
nama: D-IV KEBIJAKAN PUBLIK | kode: 5000037
nama: D-IV KECERDASAN BUATAN DAN ROBOTIK | kode: 5080180
nama: D-IV KEDOKTERAN | kode: 5010589
nama: D-IV KELAUTAN | kode: 5000177
nama: D-IV KEPENDUDUKAN | kode: 5010206
nama: D-IV KEPERAWATAN | kode: 5002000
nama: D-IV KEPERAWATAN ANESTESI REANIMASI | kode: 5002002
nama: D-IV KEPERAWATAN ANESTESIOLOGI | kode: 5010301
nama: D-IV KEPERAWATAN DENGAN KOMPETENSI UNGGULAN KEPERAWATAN ANESTESI | kode: 5080444
nama: D-IV KEPERAWATAN DENGAN SURAT KETERANGAN PENDAMPING IJAZAH KEPERAWATAN ANESTESIOLOGI | kode: 5080445
nama: D-IV KEPERAWATAN GIGI | kode: 5010000
nama: D-IV KESEHATAN DAN KESELAMATAN KERJA | kode: 5070077
nama: D-IV KESEHATAN GIGI | kode: 5000491
nama: D-IV KESEHATAN HEWAN | kode: 5000786
nama: D-IV KESEHATAN JURUSAN/PEMINATAN/PROGRAM STUDI/KONSENTRASI KESELAMATAN DAN KESEHATAN KERJA | kode: 5080443
nama: D-IV KESEHATAN KERJA | kode: 5000492
nama: D-IV KESEHATAN LINGKUNGAN | kode: 5000109
nama: D-IV KESEJAHTERAAN SOSIAL | kode: 5003000
nama: D-IV KESELAMATAN DAN KESEHATAN KERJA | kode: 5102410
nama: D-IV KEUANGAN DAN PERBANKAN | kode: 5102412
nama: D-IV KEUANGAN DAN PERBANKAN SYARIAH | kode: 5102413
nama: D-IV KEUANGAN PUBLIK | kode: 5001109
nama: D-IV KEUANGAN SYARIAH | kode: 5102414
nama: D-IV KEWIRAUSAHAAN | kode: 5000794
nama: D-IV KIMIA | kode: 5007100
nama: D-IV KIMIA INDUSTRI | kode: 5000796
nama: D-IV KIMIA TEKSTIL | kode: 5007102
nama: D-IV KIMIA TERAPAN | kode: 5000797
nama: D-IV KOMPUTASI STATISTIK | kode: 5000501
nama: D-IV KOMPUTER | kode: 5010209
nama: D-IV KOMPUTER MULTIMEDIA | kode: 5010309
nama: D-IV KOMUNIKASI | kode: 5010407
nama: D-IV KOMUNIKASI HUBUNGAN MASYARAKAT | kode: 9940600
nama: D-IV KOMUNIKASI MASSA | kode: 5000623
nama: D-IV KOMUNIKASI PEMBANGUNAN | kode: 5001062
nama: D-IV KOMUNIKASI PENYIARAN ISLAM | kode: 5080278
nama: D-IV KONSERVASI BIOLOGI | kode: 5080427
nama: D-IV KONSERVASI SUMBERDAYA ALAM | kode: 5080428
nama: D-IV KONSTRUKSI BANGUNAN GEDUNG | kode: 5102415
nama: D-IV LABORATORIUM MEDIS | kode: 5080410
nama: D-IV LAYANAN PUBLIK | kode: 5080181
nama: D-IV LAYANAN PUBLIK KEIMIGRASIAN | kode: 5080182
nama: D-IV LINGKUNGAN | kode: 5010420
nama: D-IV LLAJ | kode: 5010026
nama: D-IV LOGISTIK | kode: 5000822
nama: D-IV LOGISTIK NIAGA-EL | kode: 5080183
nama: D-IV LOGISTIK PERDAGANGAN INTERNASIONAL | kode: 5080184
nama: D-IV MANAJEMEN | kode: 5000023
nama: D-IV MANAJEMEN AGRIBISNIS | kode: 5010373
nama: D-IV MANAJEMEN ASET | kode: 5009061
nama: D-IV MANAJEMEN ASET NEGARA | kode: 5080281
nama: D-IV MANAJEMEN ASET SEKTOR PUBLIK | kode: 5080185
nama: D-IV MANAJEMEN ATAU PENGELOLAAN SUMBER DAYA PERAIRAN | kode: 5070092
nama: D-IV MANAJEMEN BISNIS | kode: 5000213
nama: D-IV MANAJEMEN DAN KEBIJAKAN PUBLIK | kode: 5010214
nama: D-IV MANAJEMEN DAN PENILAIAN PROPERTI | kode: 5080033
nama: D-IV MANAJEMEN INFORMASI DAN KOMUNIKASI | kode: 5010216
nama: D-IV MANAJEMEN INFORMASI KESEHATAN | kode: 5009053
nama: D-IV MANAJEMEN INFORMATIKA | kode: 5000503
nama: D-IV MANAJEMEN INFORMATIKA KESEHATAN | kode: 5080282
nama: D-IV MANAJEMEN KEAMANAN DAN KESELAMATAN PUBLIK | kode: 5001110
nama: D-IV MANAJEMEN KEARSIPAN | kode: 5010421
nama: D-IV MANAJEMEN KESELAMATAN TRANSPORTASI DARAT | kode: 5010488
nama: D-IV MANAJEMEN KESELAMATAN TRANSPORTASI JALAN | kode: 5000498
nama: D-IV MANAJEMEN KEUANGAN | kode: 5000116
nama: D-IV MANAJEMEN KEUANGAN NEGARA | kode: 5080283
nama: D-IV MANAJEMEN KEUANGAN SEKTOR PUBLIK | kode: 5000630
nama: D-IV MANAJEMEN KOMUNIKASI | kode: 5010217
nama: D-IV MANAJEMEN KONSTRUKSI | kode: 5080034
nama: D-IV MANAJEMEN KONTRAK PEMERINTAH | kode: 5080187
nama: D-IV MANAJEMEN LOGISTIK | kode: 5000078
nama: D-IV MANAJEMEN MEDIA DAN KOMUNIKASI | kode: 5001055
nama: D-IV MANAJEMEN PARIWISATA | kode: 5010133
nama: D-IV MANAJEMEN PELABUHAN PERIKANAN | kode: 5080189
nama: D-IV MANAJEMEN PEMASARAN | kode: 5102421
nama: D-IV MANAJEMEN PEMASARAN INTERNASIONAL | kode: 5080191
nama: D-IV MANAJEMEN PEMBANGUNAN | kode: 5010540
nama: D-IV MANAJEMEN PENANGGULANGAN BENCANA DAN KEGAWATDARURATAN | kode: 5080192
nama: D-IV MANAJEMEN PERHOTELAN | kode: 5010079
nama: D-IV MANAJEMEN PERHUBUNGAN DARAT | kode: 5010489
nama: D-IV MANAJEMEN PERTAHANAN MATRA DARAT | kode: 5080193
nama: D-IV MANAJEMEN PRODUKSI BERITA | kode: 5001125
nama: D-IV MANAJEMEN PRODUKSI PEMBERITAAN | kode: 5009090
nama: D-IV MANAJEMEN PRODUKSI SIARAN | kode: 5000562
nama: D-IV MANAJEMEN PROYEK KONSTRUKSI | kode: 5102426
nama: D-IV MANAJEMEN REKAYASA KONSTRUKSI | kode: 5102427
nama: D-IV MANAJEMEN REKOD DAN ARSIP | kode: 5000614
nama: D-IV MANAJEMEN SUMBER DAYA ALAM | kode: 5000868
nama: D-IV MANAJEMEN SUMBER DAYA MANUSIA SEKTOR PUBLIK | kode: 5001111
nama: D-IV MANAJEMEN SUMBER DAYA PERAIRAN | kode: 5000209
nama: D-IV MANAJEMEN SUMBERDAYA HAYATI | kode: 5080429
nama: D-IV MANAJEMEN TEKNIK STUDIO PRODUKSI | kode: 7609276
nama: D-IV MANAJEMEN TEKNOLOGI REKAYASA | kode: 5080195
nama: D-IV MANAJEMEN TRANSPORTASI | kode: 5000079
nama: D-IV MANAJEMEN TRANSPORTASI DARAT | kode: 5000114
nama: D-IV MANAJEMEN TRANSPORTASI KERETA API | kode: 5010226
nama: D-IV MANAJEMEN TRANSPORTASI UDARA | kode: 5010131
nama: D-IV MANUFAKTUR | kode: 5102430
nama: D-IV MATEMATIKA | kode: 5000155
nama: D-IV MEKANISASI PERTANIAN | kode: 5000878
nama: D-IV MESIN OTOMOTIF | kode: 5000879
nama: D-IV MIKROBIOLOGI PANGAN | kode: 5080285
nama: D-IV MIPA | kode: 5010302
nama: D-IV MITIGASI BENCANA | kode: 5080430
nama: D-IV MULTIMEDIA | kode: 5010310
nama: D-IV NANOTEKNOLOGI PANGAN | kode: 5080037
nama: D-IV NAUTIKA | kode: 5009063
nama: D-IV NUTRISI DAN MAKANAN TERNAK | kode: 5000885
nama: D-IV NUTRISI PANGAN | kode: 5080286
nama: D-IV OKUPASI TERAPI | kode: 5010424
nama: D-IV ORTOTIK DAN PROSTETIK | kode: 5070146
nama: D-IV ORTOTIK PROSTETIK | kode: 5000284
nama: D-IV OSEANOGRAFI | kode: 5000651
nama: D-IV PARIWISATA | kode: 5004000
nama: D-IV PARIWISATA BAHARI | kode: 5080039
nama: D-IV PEKERJAAN SOSIAL | kode: 5001300
nama: D-IV PEMANFAATAN SUMBER DAYA PERIKANAN | kode: 5000093
nama: D-IV PEMANFATAAN SUMBER DAYA PERAIRAN | kode: 5080287
nama: D-IV PEMBANGKIT TENAGA LISTRIK | kode: 5010377
nama: D-IV PEMBANGUNAN EKONOMI DAN PEMBERDAYAAN MASYARAKAT | kode: 5001112
nama: D-IV PEMBANGUNAN EKONOMI KEWILAYAHAN | kode: 5000631
nama: D-IV PEMBANGUNAN PEDESAAN DAN EKONOMI MASYARAKAT | kode: 5080198
nama: D-IV PEMBANGUNAN SOSIAL | kode: 5010577
nama: D-IV PEMBANGUNAN WILAYAH | kode: 5010495
nama: D-IV PEMERINTAHAN | kode: 5000361
nama: D-IV PEMINATAN/JURUSAN/PROGRAM STUDI/KONSENTRASI ENTOMOLOGI KESEHATAN | kode: 5080440
nama: D-IV PEMINATAN/JURUSAN/PROGRAM STUDI/KONSENTRASI KESEHATAN LINGKUNGAN | kode: 5080441
nama: D-IV PEMINATAN/JURUSAN/PROGRAM STUDI/KONSENTRASI SANITASI LINGKUNGAN | kode: 5080442
nama: D-IV PEMINATAN/JURUSAN/PROGRAM STUDI/KONSENTRASI TEKNOLOGI LABORATORIUM MEDIK | kode: 5080447
nama: D-IV PEMINATAN/JURUSAN/PROGRAM STUDI/KONSENTRASI TEKNOLOGI LABORATORIUM MEDIS | kode: 5080448
nama: D-IV PENATA ANESTESI | kode: 5010303
nama: D-IV PENDIDIKAN | kode: 5000327
nama: D-IV PENDIDIKAN BAHASA INDONESIA | kode: 5010093
nama: D-IV PENDIDIKAN BUDIDAYA PERAIRAN | kode: 5080291
nama: D-IV PENDIDIKAN EKONOMI | kode: 5010104
nama: D-IV PENDIDIKAN FISIKA | kode: 5010100
nama: D-IV PENDIDIKAN GEOGRAFI | kode: 5000165
nama: D-IV PENDIDIKAN GURU ANAK USIA DINI | kode: 8400879
nama: D-IV PENDIDIKAN LUAR BIASA | kode: 5000449
nama: D-IV PENDIDIKAN LUAR BIASA/PENDIDIKAN KHUSUS | kode: 8400903
nama: D-IV PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN | kode: 5010092
nama: D-IV PENDIDIKAN TATA RIAS | kode: 5000149
nama: D-IV PENDIDIKAN TEKNIK INFORMATIKA | kode: 5010070
nama: D-IV PENGELOLAAN AGRIBISNIS | kode: 5000597
nama: D-IV PENGELOLAAN AGRIBISNIS PERKEBUNAN | kode: 5080199
nama: D-IV PENGELOLAAN ARSIP DAN REKAMAN INFORMASI | kode: 5000613
nama: D-IV PENGELOLAAN KONVENSI DAN ACARA | kode: 5000681
nama: D-IV PENGELOLAAN PERHOTELAN | kode: 5000683
nama: D-IV PENGELOLAAN PERKEBUNAN | kode: 5000592
nama: D-IV PENGELOLAAN PERKEBUNAN KOPI | kode: 5080200
nama: D-IV PENGELOLAAN PERTANIAN LAHAN KERING | kode: 5080201
nama: D-IV PENGELOLAAN SUMBER DAYA ALAM | kode: 5080293
nama: D-IV PENGELOLAAN SUMBER DAYA PERAIRAN | kode: 5000446
nama: D-IV PENGELOLAAN SUMBERDAYA HAYATI | kode: 5080432
nama: D-IV PENGELOLAAN USAHA REKREASI | kode: 5000691
nama: D-IV PENGEMBANGAN PRODUK AGROINDUSTRI | kode: 5080202
nama: D-IV PENGEMBANGAN SOSIAL MASYARAKAT | kode: 5009040
nama: D-IV PENGEMBANGAN WILAYAH DAN KOTA | kode: 5080294
nama: D-IV PENGINDERAAN JAUH DAN SISTEM INFORMASI GEOGRAFIS | kode: 5080134
nama: D-IV PENGOBATAN TRADISIONAL | kode: 5000622
nama: D-IV PENGOBATAN TRADISIONAL INDONESIA | kode: 5080203
nama: D-IV PENGOBATAN TRADISIONAL TIONGKOK | kode: 5070078
nama: D-IV PENGOLAHAN DAN PENYIMPANAN HASIL PERIKANAN | kode: 5070094
nama: D-IV PENGOLAHAN HASIL PERIKANAN | kode: 5000089
nama: D-IV PENYELAMATAN DAN BANTUAN INTERNASIONAL | kode: 5080204
nama: D-IV PENYIARAN | kode: 5000610
nama: D-IV PENYULUH PERIKANAN | kode: 5001015
nama: D-IV PENYULUH PERTANIAN | kode: 5001101
nama: D-IV PENYULUH PETERNAKAN | kode: 5000335
nama: D-IV PENYULUHAN PERIKANAN | kode: 5000196
nama: D-IV PENYULUHAN PERKEBUNAN PRESISI | kode: 5000665
nama: D-IV PENYULUHAN PERTANIAN BERKELANJUTAN | kode: 5000621
nama: D-IV PENYULUHAN PERTANIAN LAHAN KERING | kode: 5000698
nama: D-IV PENYULUHAN PETERNAKAN DAN KESEJAHTERAAN HEWAN | kode: 5080107
nama: D-IV PERADILAN PIDANA | kode: 5080205
nama: D-IV PERANCANGAN BANGUNAN GEDUNG | kode: 5080044
nama: D-IV PERANCANGAN JALAN DAN JEMBATAN | kode: 5102432
nama: D-IV PERAWAT YANG MEMILIKI SERTIFIKAT PELATIHAN ANESTESI SEBELUM 1 JUNI 2021 | kode: 5080439
nama: D-IV PERBANKAN DAN KEUANGAN DIGITAL | kode: 5080109
nama: D-IV PEREKAM DAN INFORMASI KESEHATAN | kode: 5080110
nama: D-IV PERENCANAAN PEMBANGUNAN | kode: 5010427
nama: D-IV PERENCANAAN PERUMAHAN DAN PERMUKIMAN | kode: 5080296
nama: D-IV PERENCANAAN TATA RUANG DAN PERTANAHAN | kode: 5080045
nama: D-IV PERENCANAAN WILAYAH | kode: 5010531
nama: D-IV PERENCANAAN WILAYAH DAN KOTA | kode: 5000409
nama: D-IV PERHOTELAN | kode: 5010136
nama: D-IV PERHUBUNGAN | kode: 5010240
nama: D-IV PERHUBUNGAN DARAT | kode: 5010113
nama: D-IV PERIKANAN | kode: 5001000
nama: D-IV PERIKANAN BUDIDAYA | kode: 5010241
nama: D-IV PERIKANAN DAN ILMU KELAUTAN | kode: 5080297
nama: D-IV PERIKANAN TANGKAP | kode: 5010242
nama: D-IV PERLINDUNGAN DAN PEMBERDAYAAN SOSIAL | kode: 5080046
nama: D-IV PERMESINAN PERIKANAN | kode: 5001001
nama: D-IV PERPUSTAKAAN DIGITAL | kode: 5080048
nama: D-IV PERTAHANAN | kode: 5010243
nama: D-IV PERTANAHAN | kode: 5000179
nama: D-IV PERTANIAN | kode: 5001100
nama: D-IV PETERNAKAN | kode: 5001200
nama: D-IV PLANOLOGI | kode: 5000214
nama: D-IV PLB TUNA RUNGU | kode: 5000448
nama: D-IV POLITIK DAN PEMERINTAHAN | kode: 9400163
nama: D-IV POLITIK INDONESIA TERAPAN | kode: 5001113
nama: D-IV PRAKTIK PERPOLISIAN TATA PAMONG | kode: 5001114
nama: D-IV PRODUKSI FILM DAN TELEVISI | kode: 5000624
nama: D-IV PRODUKSI GARMEN | kode: 5102435
nama: D-IV PRODUKSI MEDIA | kode: 5080091
nama: D-IV PROMOSI KESEHATAN | kode: 5009079
nama: D-IV PROSES MANUFAKTUR | kode: 5000661
nama: D-IV PSIKOLOGI | kode: 5000036
nama: D-IV PSIKOLOGI UMUM | kode: 5010511
nama: D-IV RADIODIAGNOSTIK DAN RADIOTERAPI | kode: 5010570
nama: D-IV RADIOLOGI | kode: 5000003
nama: D-IV REHABILITASI SOSIAL | kode: 5009030
nama: D-IV REKAM MEDIK | kode: 5000412
nama: D-IV REKAM MEDIS | kode: 5010628
nama: D-IV REKAM MEDIS DAN INFORMASI KESEHATAN | kode: 5010566
nama: D-IV REKAYASA ELEKTRO | kode: 5010314
nama: D-IV REKAYASA ELEKTRONIKA | kode: 5080298
nama: D-IV REKAYASA FISIKA | kode: 5080049
nama: D-IV REKAYASA GEODESI | kode: 5080299
nama: D-IV REKAYASA GEOLOGI | kode: 5080300
nama: D-IV REKAYASA GEOMATIKA | kode: 5080301
nama: D-IV REKAYASA INFRASTRUKTUR DAN LINGKUNGAN | kode: 5080433
nama: D-IV REKAYASA KAYU | kode: 5080052
nama: D-IV REKAYASA KEAMANAN SIBER | kode: 5109928
nama: D-IV REKAYASA KELAUTAN | kode: 5080302
nama: D-IV REKAYASA KONSTRUKSI | kode: 5080436
nama: D-IV REKAYASA KRIPTOGRAFI | kode: 5109926
nama: D-IV REKAYASA LINGKUNGAN | kode: 5080303
nama: D-IV REKAYASA LOGISTIK | kode: 5080304
nama: D-IV REKAYASA MATERIAL | kode: 5080053
nama: D-IV REKAYASA MESIN | kode: 5080054
nama: D-IV REKAYASA METALURGI | kode: 5080305
nama: D-IV REKAYASA PERANCANGAN MEKANIK | kode: 5080209
nama: D-IV REKAYASA PERANGKAT KERAS KRIPTOGRAFI | kode: 5109927
nama: D-IV REKAYASA PERANGKAT LUNAK | kode: 5000265
nama: D-IV REKAYASA SIPIL | kode: 5010315
nama: D-IV REKAYASA SISTEM TRANSPORTASI JALAN | kode: 5000584
nama: D-IV REKAYASA SISTEM TRANSPORTASI PERKERETAAPIAN | kode: 5080210
nama: D-IV REKAYASA TEKNOLOGI MANUFAKTUR | kode: 5080306
nama: D-IV RELASI INDUSTRI | kode: 5080211
nama: D-IV SAINS DATA TERAPAN | kode: 5080057
nama: D-IV SAINS KOMUNIKASI DAN PENGEMBANGAN MASYARAKAT | kode: 5080307
nama: D-IV SAINS LINGKUNGAN | kode: 5080308
nama: D-IV SAINS PERIKANAN | kode: 5080309
nama: D-IV SANITASI LINGKUNGAN | kode: 5070148
nama: D-IV SASTRA INDONESIA | kode: 5010251
nama: D-IV SASTRA INGGRIS | kode: 5000068
nama: D-IV SENI MUSIK | kode: 9000026
nama: D-IV SENI PERTUNJUKAN | kode: 5001021
nama: D-IV SISTEM INFORMASI | kode: 5010080
nama: D-IV SISTEM INFORMASI BISNIS | kode: 5080137
nama: D-IV SISTEM INFORMASI GEOGRAFIS | kode: 5080059
nama: D-IV SISTEM INFORMASI INDUSTRI OTOMOTIF | kode: 5000593
nama: D-IV SISTEM INFORMASI KOTA CERDAS | kode: 5080060
nama: D-IV SISTEM KELISTRIKAN | kode: 5102437
nama: D-IV SISTEM KOMPUTER | kode: 5010279
nama: D-IV SISTEM MANAJEMEN INFORMASI KESEHATAN | kode: 5070079
nama: D-IV SISTEM PEMBANGKIT ENERGI | kode: 5102438
nama: D-IV SISTEM SIBER-FISIK | kode: 5080215
nama: D-IV SOSIAL | kode: 5000146
nama: D-IV SOSIAL EKONOMI PERIKANAN | kode: 5000061
nama: D-IV SOSIAL EKONOMI PERTANIAN | kode: 5010617
nama: D-IV SOSIAL POLITIK | kode: 5010253
nama: D-IV SOSIATRI | kode: 5000063
nama: D-IV SOSIOLOGI | kode: 5010017
nama: D-IV SOSIOLOGI PEDESAAN | kode: 5010254
nama: D-IV STATISTIK | kode: 5000500
nama: D-IV STATISTIK EKONOMI | kode: 5000502
nama: D-IV STATISTIK SOSIAL DAN KEPENDUDUKAN | kode: 5009043
nama: D-IV STATISTIKA | kode: 5000121
nama: D-IV STATISTIKA BISNIS | kode: 5000656
nama: D-IV STATISTIKA TERAPAN | kode: 5000625
nama: D-IV STUDI DEMOGRAFI DAN CATATAN SIPIL | kode: 5010336
nama: D-IV STUDI INTELIJEN | kode: 5080217
nama: D-IV STUDI KEBIJAKAN PUBLIK | kode: 5000657
nama: D-IV STUDI KEPENDUDUKAN DAN PENCATATAN SIPIL | kode: 5001115
nama: D-IV STUDI PEMBANGUNAN | kode: 5010143
nama: D-IV SUMBER DAYA AKUATIK | kode: 5080312
nama: D-IV SUMBER DAYA PERAIRAN | kode: 5080313
nama: D-IV TATA OPERASI SELULAR | kode: 5080314
nama: D-IV TATALAKSANA ANGKUTAN LAUT DAN KEPELABUHANAN | kode: 5010256
nama: D-IV TEKNIK | kode: 5000400
nama: D-IV TEKNIK ARSITEKTUR | kode: 5000124
nama: D-IV TEKNIK BANGUNAN RAWA | kode: 5000457
nama: D-IV TEKNIK DAN MANAJEMEN INDUSTRI | kode: 5009041
nama: D-IV TEKNIK DAN MANAJEMEN INFORMATIKA | kode: 5080315
nama: D-IV TEKNIK ELEKTRO | kode: 5000440
nama: D-IV TEKNIK ELEKTRO ARUS KUAT | kode: 5080420
nama: D-IV TEKNIK ELEKTRO INDUSTRI | kode: 5000413
nama: D-IV TEKNIK ELEKTROMEDIK | kode: 5000470
nama: D-IV TEKNIK ELEKTRONIKA | kode: 5000270
nama: D-IV TEKNIK ENERGI | kode: 5102441
nama: D-IV TEKNIK ENERGI TERBARUKAN | kode: 5010258
nama: D-IV TEKNIK FISIKA | kode: 5000025
nama: D-IV TEKNIK GEODESI | kode: 5000122
nama: D-IV TEKNIK GEODESI DAN GEOMATIKA | kode: 5001069
nama: D-IV TEKNIK GEODESI DAN LINGKUNGAN | kode: 5080316
nama: D-IV TEKNIK GEOFISIKA | kode: 5010351
nama: D-IV TEKNIK GEOLOGI | kode: 5000039
nama: D-IV TEKNIK GEOMATIKA | kode: 5010259
nama: D-IV TEKNIK INDUSTRI | kode: 5000026
nama: D-IV TEKNIK INDUSTRI OTOMOTIF | kode: 5000599
nama: D-IV TEKNIK INDUSTRI PERTANIAN | kode: 5001073
nama: D-IV TEKNIK INFORMASI | kode: 5010468
nama: D-IV TEKNIK INFORMATIKA | kode: 5080325
nama: D-IV TEKNIK INFRASTRUKTUR DAN LINGKUNGAN | kode: 5080434
nama: D-IV TEKNIK INFRASTRUKTUR SIPIL DAN ARSITEKTUR | kode: 5080317
nama: D-IV TEKNIK INSTALASI LISTRIK | kode: 5001074
nama: D-IV TEKNIK INSTRUMENTASI KILANG | kode: 5000541
nama: D-IV TEKNIK JALAN DAN JEMBATAN | kode: 5009059
nama: D-IV TEKNIK JARINGAN TELEKOMUNIKASI | kode: 5080318
nama: D-IV TEKNIK KELAUTAN | kode: 5000204
nama: D-IV TEKNIK KESELAMATAN DAN KESEHATAN KERJA | kode: 5010121
nama: D-IV TEKNIK KESELAMATAN OTOMOTIF | kode: 5010298
nama: D-IV TEKNIK KIMIA | kode: 5009049
nama: D-IV TEKNIK KOMPUTER | kode: 5000056
nama: D-IV TEKNIK KOMPUTER DAN INFORMATIKA | kode: 5000153
nama: D-IV TEKNIK KOMPUTER DAN JARINGAN | kode: 5000509
nama: D-IV TEKNIK KONSERVASI ENERGI | kode: 5001080
nama: D-IV TEKNIK KONSTRUKSI GEDUNG | kode: 5000420
nama: D-IV TEKNIK LINGKUNGAN | kode: 5000038
nama: D-IV TEKNIK LISTRIK | kode: 5000522
nama: D-IV TEKNIK LISTRIK BANDARA | kode: 5000309
nama: D-IV TEKNIK LISTRIK INDUSTRI | kode: 5001083
nama: D-IV TEKNIK LOGISTIK | kode: 5010261
nama: D-IV TEKNIK MANUFAKTUR | kode: 5000460
nama: D-IV TEKNIK MATERIAL | kode: 5000071
nama: D-IV TEKNIK MEKANIKAL ELEKTRIKAL | kode: 5080319
nama: D-IV TEKNIK MEKATRONIKA | kode: 5192614
nama: D-IV TEKNIK MESIN | kode: 5000430
nama: D-IV TEKNIK MESIN KILANG | kode: 5000397
nama: D-IV TEKNIK MESIN PERTANIAN | kode: 5000632
nama: D-IV TEKNIK MESIN PRODUKSI DAN PERAWATAN | kode: 5000431
nama: D-IV TEKNIK METALURGI | kode: 5010262
nama: D-IV TEKNIK MULTIMEDIA DAN JARINGAN | kode: 5102444
nama: D-IV TEKNIK MULTIMEDIA DIGITAL | kode: 5080067
nama: D-IV TEKNIK OTOMASI | kode: 5010122
nama: D-IV TEKNIK OTOMASI INDUSTRI | kode: 5000388
nama: D-IV TEKNIK OTOMASI LISTRIK INDUSTRI | kode: 5001106
nama: D-IV TEKNIK OTOMOTIF | kode: 5000513
nama: D-IV TEKNIK PEMBANGKIT TENAGA LISTRIK | kode: 5001102
nama: D-IV TEKNIK PENDINGIN DAN TATA UDARA | kode: 5102447
nama: D-IV TEKNIK PENGAIRAN | kode: 5000113
nama: D-IV TEKNIK PENGELASAN | kode: 5010123
nama: D-IV TEKNIK PENGELOLAAN DAN PEMELIHARAAN INFRASTRUKTUR SIPIL | kode: 5102448
nama: D-IV TEKNIK PENGELOLAAN DAN PERAWATAN ALAT BERAT | kode: 5102449
nama: D-IV TEKNIK PENGELOLAAN SUMBER DAYA AIR | kode: 5000238
nama: D-IV TEKNIK PENGENDALIAN PENCEMARAN LINGKUNGAN | kode: 5080114
nama: D-IV TEKNIK PENGOLAHAN LIMBAH | kode: 5080144
nama: D-IV TEKNIK PENGOLAHAN MINYAK DAN GAS | kode: 5000495
nama: D-IV TEKNIK PERANCANGAN DAN KONSTRUKSI KAPAL | kode: 5010317
nama: D-IV TEKNIK PERANCANGAN DAN KONSTRUKSI MESIN | kode: 5102450
nama: D-IV TEKNIK PERANCANGAN IRIGASI DAN PENANGANAN PANTAI | kode: 5102451
nama: D-IV TEKNIK PERANCANGAN JALAN DAN JEMBATAN | kode: 5102452
nama: D-IV TEKNIK PERANCANGAN KONSTRUKSI MESIN | kode: 5080320
nama: D-IV TEKNIK PERAWATAN DAN PERBAIKAN GEDUNG | kode: 5102453
nama: D-IV TEKNIK PERENCANAAN IRIGASI DAN RAWA | kode: 5009046
nama: D-IV TEKNIK PERENCANAAN JALAN DAN JEMBATAN | kode: 5000007
